especie_id,nom_ctf,nom_cat,nom_cas,nom_eng,desc_cat,desc_cas,desc_eng,icona,img1,img2,img3,img4,img5
2692,Schefflera actinophylla,Arbre ombrel·la de Queensland,Árbol sombrilla de Queensland,Queensland umbrella tree,"Arbre perennifoli, originari dels boscos humits del nord d'Austràlia i Nova Guinea. De port dret i molt ramificat a la base, amb una copa densa de fulles palmades en forma de para-sol i de color verd brillant. Floreix a l'estiu o a la tardor,  en espectaculars espigues radiades de flors vermell rubí i estams de color crema, sobre tiges vermelles. Aquestes espigues es disposen a la part superior de la planta. Els fruits són baies carnoses de color vermellós.","Árbol perennifolio, originario de los bosques húmedos del norte de Australia y Nueva Guinea. De porte recto y muy ramificado en la base, con una copa densa de hojas palmadas en forma de parasol y de color verde brillante. Florece en verano o en otoño, con espectaculares espigas radiadas de flores rojo rubí y estambres de color crema sobre tallos rojos. Estas espigas se disponen en la parte superior de la planta. Los frutos son bayas carnosas de color rojizo.","An evergreen tree, native to the rainforests of Northern Australia and New Guinea. It has an upright habit and it is branched at its base, with a dense umbrella-shaped crown of glossy green, palmate leaves. It blossoms in the summer or autumn, with spectacular radial spikes of ruby-red flowers that have cream-coloured stamens, on red stalks. These spikes are found on the upper part of the tree. It's fruit are fleshy red berries.",arbre.svg,roy_schefflera_actinophylla_ge.jpg,roy_schefflera_actinophylla_fu.jpg,,,roy_schefflera_actinophylla_es.jpg
2693,Schefflera arboricola,Arbre ombrel·la de Formosa,Árbol sombrilla de Formosa,Dwarf umbrella tree,"Arbust o arbre perennifoli, originari de Taiwan. De port dret i molt ramificat des de la base. Les fulles són palmades, no gaire llargues i de color verd brillant. Floreix entre primavera i estiu, amb flors petites i de color verd, agrupades en ramells a prop de l'extrem de les branques. Els fruits són baies carnoses, de color taronja al principi i porpra quan maduren. A Barcelona trobem la cultivar 'Gold Capella', amb les fulles tacades de groc pàlid.","Arbusto o árbol perennifolio, originario de Taiwán, de porte recto y muy ramificado desde la base. Las hojas son palmadas, no muy largas y de color verde brillante. Florece entre primavera y verano, con flores pequeñas y de color verde, agrupadas en ramilletes cerca del extremo de las ramas. Los frutos son bayas carnosas, de color naranja al principio y púrpura cuando maduran. En Barcelona encontramos el cultivar `Gold Capilla', con las hojas manchadas de amarillo pálido.","An evergreen shrub or tree, native to Taiwan. It has an upright habit and is highly-branched from its base. It has bright-green palmate leaves that are quite short. It blossoms between spring and summer, with clusters of small green flowers at the tips of its branches. It bears fleshy berries that turn from orange to purple when they ripen. In Barcelona, you can find the 'Gold Capella' cultivar, with leaves that have pale-yellow spots.",arbre.svg,,roy_schefflera_arboricola_fu.jpg,,,roy_schefflera_arboricola_es.jpg
2694,Schefflera arboricola 'Gold Capella',Arbre ombrel·la de Formosa,Árbol sombrilla de Formosa,Dwarf umbrella tree,"Arbust o arbre perennifoli, originari de Taiwan. De port dret i molt ramificat des de la base. Les fulles són palmades, no gaire llargues i de color verd brillant. Floreix entre primavera i estiu, amb flors petites i de color verd, agrupades en ramells a prop de l'extrem de les branques. Els fruits són baies carnoses, de color taronja al principi i porpra quan maduren. A Barcelona trobem la cultivar 'Gold Capella', amb les fulles tacades de groc pàlid.","Arbusto o árbol perennifolio, originario de Taiwán. De porte recto y muy ramificado desde la base. Las hojas son palmadas, no muy largas y de color verde brillante. Florece entre primavera y verano, con flores pequeñas y de color verde, agrupadas en ramilletes cerca del extremo de las ramas. Los frutos son bayas carnosas, de color naranja al principio y púrpura cuando maduran. En Barcelona encontramos el cultivar `Gold Capilla', con las hojas manchadas de amarillo pálido.","An evergreen shrub or tree, native to Taiwan. It has an upright habit and is highly-branched from its base. It has bright-green palmate leaves that are quite short. It blossoms between spring and summer, with clusters of small green flowers at the tips of its branches. It bears fleshy berries that turn from orange to purple when they ripen. In Barcelona, you can find the 'Gold Capella' cultivar, with leaves that have pale-yellow spots.",arbre.svg,,,,,
1656,Schinus lentiscifolius,Pebrer bord de l'Uruguai,Molle ceniciento,Uruguayan pepper tree,"Arbret perennifoli, originari de l'Uruguai, el nord-est de l'Argentina i el sud del Brasil. La floració es produeix entre els mesos de maig i juny, amb flors de color blanc groguenc, disposades en inflorescències. Els fruits són drupes globoses de color rosa lavanda o violaci i maduren entre els mesos de juliol i agost.","Arbolillo perennifolio, originario de Uruguay, el noreste de Argentina y el sur de Brasil. La floración se produce entre los meses de mayo y junio, con flores de color blanco amarillento, dispuestas en inflorescencias. Los frutos son drupas globosas de color rosa lavanda o violáceo y maduran entre los meses de julio y agosto.","An evergreen tree native to Uruguay, North Eastern Argentina and Southern Brazil. It blossoms in May and June, with yellowish-white flowers, grouped in inflorescences. It produces pink, lavender or violet globular drupes that ripen in July and August.",arbre.svg,roy_schinus_lentiscifolius_ge.jpg,roy_schinus_lentiscifolius_fu.jpg,roy_schinus_lentiscifolius_fl.jpg,roy_schinus_lentiscifolius_fr.jpg,roy_schinus_lentiscifolius_es.jpg
2697,Schinus longifolius,Pebrer bord de fulla llarga,Molle rastrero,Longleaf pepper tree,"Arbust perennifoli, espinós. Originari de Sud Amèrica. Fulles amb textura de cuir, i de forma molt variant dins del mateix individu. Floreix des d'agost o setembre fins al maig, amb flors diminutes de color blanc groguenc, amb 5 pètals. El fruit també és diminut, globós de color porpre fosc; i surt del desembre o abril fins al juny. És un arbust sumament resistent i de creixement ràpid., que s'ha utilitzat com a medicinal i com a ornamental.","Arbusto perennifolio, espinoso, originario de Suramérica. Las hojas tienen textura de cuero y son de formas muy variables en un mismo individuo. Florece desde agosto o setiembre hasta mayo, con flores diminutas de color blanco amarillento, con cinco pétalos. El fruto también es diminuto, globoso, de color púrpura oscuro, y sale de diciembre o abril a junio. Es un arbusto sumamente resistente y de crecimiento rápido, que se ha utilizado como medicinal y como ornamental.","A spiny, evergreen shrub. Native to South America. It has leathery leaves of various shapes on the same individual plant. It blossoms from August or September to May, with tiny yellowish-white flowers that have 5 petals. It bears tiny, dark-purple globose fruit, which appear from December or April to June. This shrub is very resistant and fast-growing, and it has been used for medicinal and ornamental purposes.",arbust.svg,,,,,
415,Schinus molle,Pebrer bord,Pimentero falso,Pepper tree,"És un arbre perennifoli, originari del sud i l'oest de l'Amèrica del Sud, de capçada arrodonida o estesa. Les fulles fan una olor forta. Floreix entre els mesos de juny i setembre, amb flors groguenques o de color blanc cremós. Els fruits són aromàtics i de color vermellós o rosat; comencen a madurar a l'agost i romanen a l'arbre fins al desembre; són comestibles, amb un sabor que recorda el pebre. La major part d'arbres S. molle plantats a Barcelona pertanyen a la varietat S. molle var. areira (o S. areira). És un arbre molt usat en jardineria mediterrània. S'han usat els fruits com a succedani del pebre i, de les fulles i l'escorça, se n'extreu un oli essencial emprat en perfumeria.","Es un árbol perennifolio, originario del sur y el oeste de Suramérica, de copa redondeada o extendida. Las hojas desprenden un olor fuerte. Florece entre los meses de junio y setiembre, con flores amarillentas o de color blanco cremoso. Los frutos son aromáticos, de color rojizo o rosado, empiezan a madurar en agosto y permanecen en el árbol hasta diciembre; son comestibles, con un sabor que recuerda a la pimienta. La mayor parte de árboles S. molle plantados en Barcelona pertenecen a la variedad S. molle var. areira (o S. areira). Es un árbol muy usado en jardinería mediterránea. Se han usado sus frutos como sucedáneo de la pimienta, y de las hojas y la corteza se extrae un aceite esencial utilizado en perfumería.","This is an evergreen tree, native to the southern and western parts of South America. It has a round or extensive crown. The leaves have a strong smell. It blossoms between June and September, with yellow or creamy-white flowers. Its red or pink fruit are aromatic and start to ripen in August, remaining on the tree until December; they are edible, with a pepper-like flavour. Most of the S. molle trees planted in Barcelona belong to the variety S. molle var. areira (or S. areira). It is commonly used in Mediterranean gardening. Its fruit has been used as a substitute for pepper and an essential oil used in perfumery is extracted from its leaves and bark.",arbre.svg,roy_schinus_molle_ge.jpg,roy_schinus_molle_fu.jpg,roy_schinus_molle_fl.jpg,roy_schinus_molle_fr.jpg,roy_schinus_molle_es.jpg
2698,Schinus molle var. areira,Pebrer bord comú,Molle de Bolivia,Pepper tree var. areira,"És un arbre perennifoli, originari del sud i l'oest de l'Amèrica del Sud, de capçada arrodonida o estesa. Les fulles fan una olor forta. Floreix entre els mesos de juny i setembre, amb flors groguenques o de color blanc cremós. Els fruits són aromàtics i de color vermellós o rosat; comencen a madurar a l'agost i romanen a l'arbre fins al desembre; són comestibles, amb un sabor que recorda el pebre. La major part d'arbres S. molle plantats a Barcelona pertanyen a la varietat S. molle var. areira (o S. areira). És un arbre molt usat en jardineria mediterrània. S'han usat els fruits com a succedani del pebre i, de les fulles i l'escorça, se n'extreu un oli essencial emprat en perfumeria.","Es un árbol perennifolio, originario del sur y el oeste de Suramérica, de copa redondeada o extendida. Las hojas desprenden un olor fuerte. Florece entre los meses de junio y setiembre, con flores amarillentas o de color blanco cremoso. Los frutos son aromáticos, de color rojizo o rosado, empiezan a madurar en agosto y permanecen en el árbol hasta diciembre; son comestibles, con un sabor que recuerda a la pimienta. La mayor parte de árboles S. molle plantados en Barcelona pertenecen a la variedad S. molle var. areira (o S. areira). Es un árbol muy usado en jardinería mediterránea. Se han usado sus frutos como sucedáneo de la pimienta, y de las hojas y la corteza se extrae un aceite esencial utilizado en perfumería.","This is an evergreen tree, native to the southern and western parts of South America. It has a round or extensive crown. The leaves have a strong smell. It blossoms between June and September, with yellow or creamy-white flowers. Its red or pink fruit are aromatic and start to ripen in August, remaining on the tree until December; they are edible, with a pepper-like flavour. Most of the S. molle trees planted in Barcelona belong to the variety S. molle var. areira (or S. areira). It is commonly used in Mediterranean gardening. Its fruit has been used as a substitute for pepper and an essential oil used in perfumery is extracted from its leaves and bark.",arbre.svg,roy_schinus_molle_ge.jpg,roy_schinus_molle_fu.jpg,roy_schinus_molle_fl.jpg,roy_schinus_molle_fr.jpg,roy_schinus_molle_es.jpg
416,Schinus terebinthifolia,Pebrer bord del Brasil,Pimentero del Brasil,Brazilian pepper,"És un arbret perennifoli, de capçada arrodonida. Originari de la zona sud de l'Amèrica del Sud. Floreix entre els mesos de març i setembre, amb flors de color blanc groguenc. Els fruits són drupes globoses de color vermell viu que maduren entre els mesos de juliol i gener. Es planta a Barcelona com a arbre viari i en parcs i jardins. Se'n planten diverses varietats: la més comuna és la varietat pohlianus, del sud del Brasil, el Paraguai i el nord-est de l'Argentina, i també la varietat rhoifolius, del centre-sud del Brasil.","Es un arbolito perennifolio, de copa redondeada. Originario de la zona sur de Suramérica. Florece entre los meses de marzo y setiembre, con flores de color blanco amarillento. Los frutos son drupas globosas de color rojo vivo que maduran entre los meses de julio y enero. Se planta en Barcelona como árbol viario y en parques y jardines. Se plantan distintas variedades: la más común es la variedad pohlianus, del sur de Brasil, Paraguay y el noreste de Argentina, y también la variedad rhoifolius, del centro sur de Brasil.","This is a small evergreen tree with a rounded crown. It is native to the southern region of South America. It blossoms between March and September, with yellowish-white flowers. It produces bright-red, globular drupes that ripen between July and January. In Barcelona, it is planted as a street tree and also in parks and gardens. Various varieties are planted: the most common variety is pohlianus, from Southern Brazil, Paraguay and North-eastern Argentina, along with rhoifolius, from Central and Southern Brazil.",arbre.svg,roy_schinus_terebinthifolia_ge.jpg,roy_schinus_terebinthifolia_fu.jpg,roy_schinus_terebinthifolia_fl.jpg,roy_schinus_terebinthifolia_fr.jpg,roy_schinus_terebinthifolia_es.jpg
5286640,Senegalia caffra,Acàcia,Gancho espina,Hook-thorn,"Arbre caducifoli, originari del sud d'Àfrica. Les fulles proporcionen un aspecte suau i bell. Floreix a la primavera, amb flors blanques. Presenten llavors estretes, rectes i marrons.","Árbol caducifolio, originario del sur de África. Las hojas están caídas, lo que le da al dosel un aspecto encantador y suave. Florece en primavera, con flores blancas. Presenta semillas marrones, estrechas y rectas.","This is a deciduous tree, native to Southern Africa. The leaves are drooping which gives the canopy a lovely soft look. It blossoms in spring, with white flowers. They are followed by narrow, straight, brown seeds pods.",arbre.svg,,roy_senegalia_caffra_fu.jpg,,,
424,Sequoia sempervirens,Sequoia de Califòrnia,Secuoya roja,California redwood,"Arbre perennifoli, de port columnar o cònic,  originari de l'oest de Nord-Amèrica. És l'arbre més alt que es coneix, amb un exemplar de 110 metres d'alçada, i dels més longeus, amb 3500 anys. Les fulles són linears i punxants, coriàcies i de color verd fosc a l'anvers i amb dues línies blanques al revers, agrupades en dues fileres oposades. Les flors són poc vistoses, floreix a finals d'hivern i les pinyes, ovoides i de color marró vermellós, maduren a la tardor. Tot l'arbre desprèn olor a pi, sobretot l'escorça.","Árbol perennifolio, de porte columnar o cónico, originario del oeste de Norte-América. Es el árbol más alto que se conoce, con un ejemplar de 110 metros de altura, y de los más longevos, con 3500 años. Las hojas son lineales y punzantes, coriáceas y de color verde oscuro en el anverso y con dos líneas blancas en el dorso, agrupadas en dos hileras opuestas. Las flores son poco vistosas, florece a finales de invierno y las piñas, ovoides y de color marrón rojizo, maduran en otoño. Todo el árbol desprende olor a pino, sobre todo la corteza.","It is an evergreen tree, with a columnar or conic habit, native to the Western North-America. It is the tallest known tree, with 110 meters high, and one of the oldest, more than 3500 years old. It has linear, pointed, leathery leaves, dark green coloured in the upper side and with two white lines grouped in two opposite lines in the lower side. It blossoms in late winter, with unattractive flowers. It has egg-shaped, reddish-brown cones that ripe in autumn. The tree is pine-scented, mostly the bark.",arbre.svg,roy_sequoia_sempervirens_ge.jpg,roy_sequoia_sempervirens_fu.jpg,roy_sequoia_sempervirens_fl.jpg,roy_sequoia_sempervirens_fr.jpg,roy_sequoia_sempervirens_es.jpg
425,Sequoiadendron giganteum,Sequoia gegant,Secuoya gigante,Giant seguoia,"Arbre perennifoli, amb capçada estreta i piramidal, originari de Califòrnia. Conegut per ser l'organisme vegetal amb major volum del món. Les fulles són aciculars i lleugerament punxegudes i de color verd blavós. Els fruits són pinyes ovoïdes de color marró verdós, que triguen dos anys en madurar i que romanen a l'arbre vàries temporadse. S'utilitza com a arbre ornamental en parcs i jardins, com a exemplar aïllat, per la vistositat de la seva mida, pel color vermellós del tronc i pel seu fullatge.","Árbol perennifolio, con copa estrecha y piramidal, originario de California. Es conocido por ser el organismo vegetal con mayor volumen del mundo. Las hojas son aciculares y ligeramente puntiagudas, de color verde azulado. Los frutos son piñas ovoides de color marrón verdoso, que tardan dos años en madurar y que permanecen en el árbol varias temporadas. Se utiliza como árbol ornamental en parques y jardines, como ejemplar aislado, por la vistosidad de su tamaño, el color rojizo del tronco y su follaje.","An evergreen tree with narrow pyramidal crown, native to California. Best known as the largest plant organism by volume in the world. It has blue-green, needle-shaped leaves that are slightly pointed. It bears greenish-brown ovoid pine cones that take two years to ripen and remain on the tree for several seasons. It is used as a solitary ornamental tree in parks and gardens, for its attractive size, the reddish colour of its trunk and its foliage.",arbre.svg,roy_sequoiadendron_giganteum_ge.jpg,roy_sequoiadendron_giganteum_fu.jpg,roy_sequoiadendron_giganteum_fl.jpg,roy_sequoiadendron_giganteum_fr.jpg,roy_sequoiadendron_giganteum_es.jpg
2717,Sophora davidii,Sòfora de David,Sófora de David,Sophora,"Arbust caducifoli espinós, originari del sud-oest de la Xina. Presenta un fullatge exhuberant de fulles de color verd blavós, molt atractives i ornamentals. Floreix el mesos de maig i juny, amb flors de color blau pàl·lid o blanc, aromàtiques. Els fruits són beines, que quan maduren agafen color marronós. Es recomana per crear tanques vegetals denses en parcs i jardins.","Arbusto caducifolio espinoso, originario del suroeste de China. Presenta un follaje exuberante de hojas de color verde azulado, muy atractivas y ornamentales. Florece en los meses de mayo y junio, con flores de color azul pálido o blanco, aromáticas. Los frutos son vainas que cuando maduran adquieren un color amarronado. Se recomienda para crear setos vegetales densos en parques y jardines.","A spiny deciduous shrub , native to South-west China. It has exuberant blue-green foliage that is very attractive and ornamental. It blossoms from March to June, with fragrant pale-blue or white flowers. It bears seedpods that turn brown as they ripen. Its use is recommended for making dense hedges in parks and gardens.",arbust.svg,,,,,
452,Sorbus domestica,Server,"Serbal común,  serbal",Service tree,"Arbre caducifoli, de capçada ovoidal, originari de la regió mediterrània i del centre i l'oest d'Europa. Floreix entre els mesos d'abril i juny, amb flors blanques. Els fruits són les serves, d'aspecte similar a petites pomes de color groc o vermellós, que maduren entre els mesos de setembre i octubre i que romanen a l'arbre fins a l'hivern. Els fruits, molt astringents, són apreciats pels petits mamífers. A Barcelona s'utilitza principalment com a arbre de parcs i jardins. És un arbre nectarífer que atrau pol·linitzadors.","Árbol caducifolio, de copa ovoidal, originario de la región mediterránea y del centro y el oeste de Europa. Florece entre los meses de abril y junio, con flores blancas. Los frutos son las serbas, de aspecto similar a pequeñas manzanas de color amarillo o rojizo, que maduran entre los meses de setiembre y octubre y que permanecen en el árbol hasta el invierno. Los frutos, muy astringentes, son apreciados por los pequeños mamíferos. En Barcelona se utiliza principalmente como árbol de parques y jardines. Es un árbol nectarífero que atrae polinizadores.","This is a deciduous tree with an ovoid crown. It is native to the Mediterranean region and Central and Western Europe. It flowers between April and June, with white flowers. Its fruit are sorbs, which look like small apples and are yellow or reddish in colour. They ripen in September and October and remain on the tree until winter. The fruit is very astringent and much appreciated by small mammals. In Barcelona, it is mainly planted in parks and gardens. It is a nectariferous tree that attracts pollinators.",arbre.svg,roy_sorbus_domestica_ge.jpg,roy_sorbus_domestica_fu.jpg,roy_sorbus_domestica_fl.jpg,roy_sorbus_domestica_fr.jpg,roy_sorbus_domestica_es.jpg
5050332,Tamarix ramosissima,Tamariu d'estiu,Tamarindo estival,Summer-flowering tamarisk,"És un arbust o arbret caducifoli, de capçada ampla. Floreix principalment a l'estiu, entre els mesos de maig i octubre, amb flors petites, de color rosa o rosa fort. Els fruits són càpsules sense interès estètic. A vegades se'l coneix amb el sinònim de T. pentandra. Es planta a Barcelona com a arbre viari i en parcs i jardins.","Es un arbusto o arbolillo caducifolio, de copa ancha. Florece principalmente en verano, entre los meses de mayo y octubre, con flores pequeñas, de color rosa o rosa fuerte. Los frutos son cápsulas sin interés estético. A veces se lo conoce con el sinónimo de T. pentandra. Se planta en Barcelona como árbol viario y en parques y jardines.","This is a deciduous bush or small tree with an extensive crown. It usually blossoms in the summer, between May and October, with small pink or deep-pink flowers. It produces seed capsules of no ornamental interest. It is sometimes known by the synonym T. pentandra. In Barcelona, it is planted as a street tree and also in parks and gardens.",arbre.svg,,roy_tamarix_ramosissima_fu.jpg,roy_tamarix_ramosissima_fl.jpg,,
483,Strelitzia nicolai,Ocell del paradís gegant,Ave del paraíso gigante,Giant bird of paradise,"Planta vivaç, de port arbustiu o arbori, pot arribar a assolir cinc metres d'alçada. És originària de Sud-Amèrica. Forma grans ramificacions a partir d'un sol peu. Les fulles són perennes, poden mesurar fins a tres metres de llargada, són obtuses i de color verd brillant intens.  Floreix des de la tardor fins a la primavera, formant inflorescències en forma de cap d'ocell, de color marró fosc, blau, porpra i blanc, que brollen de les branques laterals. Els fruits són càpsules. Es cultiva en parcs i jardins com a planta ornamental,  com a exemplars aïllats o en grup, per donar un toc exòtic amb les seves flors tan espectaculars.","Planta vivaz, de porte arbustivo o arbóreo, puede llegar a alcanzar hasta cinco metros de altura. Es originaria de Sudamérica. Forma grandes ramificaciones a partir de un solo pie. Las hojas son perennes, pueden medir hasta tres metros de largo, son obtusas y de color verde brillante intenso. Florece desde el otoño hasta la primavera, formando inflorescencias en forma de cabeza de pájaro, de color marrón oscuro, azul, púrpura y blanco, que brotan de las ramas laterales. Los frutos son cápsulas. Se cultiva en parques y jardines como planta ornamental, como ejemplares aislados o en grupo, para dar un toque exótico con sus flores tan espectaculares.","Perennial shrub or small tree, it can reach a height of up to five meters. It is native to South America. Form large ramifications from a single base. The leaves are perennial, they can measure up to three meters in length, and they are obtuse and intense bright green. It blooms from autumn to spring, forming inflorescences with a bird head form, dark brown, blue, purple and white; that flow from the lateral branches. The fruits are capsules. It is grown in parks and gardens as an ornamental plant, as isolated or grouped specimens, to give an exotic touch with its spectacular flowers.",arbre.svg,roy_strelitzia_nicolai_ge.jpg,roy_strelitzia_nicolai_fu.jpg,roy_strelitzia_nicolai_fl.jpg,,roy_strelitzia_nicolai_es.jpg
5073868,Styphnolobium japonicum,Acàcia del Japó,Acacia de Japón,Pagoda tree,"Arbre caducifoli, de capçada arrodonida, originari de la Xina. A la tardor les fulles es tornen de color groc vistós. Floreix entre el juliol i l'agost, amb flors lleugerament perfumades i de color blanc crema o groguenc. Els fruits són llegums cilíndrics penjants, de color verd groguenc que vira a marró clar quan maduren a la tardor; romanen a l'arbre fins a l'hivern. A més de l'espècie, es planten les cultivars `Columnare', `Pendulum', de branquillons pènduls, i `Dot' (o `Dotianum'), de branquillons tortuosos i pènduls i fulles recargolades, una de les poques cultivars originades a Catalunya que es poden trobar en vivers de la resta d'Europa. A Barcelona s'utilitza com a arbrat viari i també en parcs i jardins. És un arbre que atrau pol·linitzadors.","Árbol caducifolio, de copa redondeada, originario de China. En otoño las hojas se tornan de color amarillo vistoso. Florece entre julio y agosto, con flores ligeramente perfumadas y de color blanco crema o amarillento. Los frutos son legumbres cilíndricas colgantes, de color verde amarillento que cambia a marrón claro cuando maduran, en otoño; permanecen en el árbol hasta el invierno. Además de la especie, se plantan los cultivares `Columnare', `Pendulum', de ramillas péndulas, y `Dot' (o `Dotianum'), de ramillas tortuosas y péndulas y hojas retorcidas, uno de los pocos cultivares originados en Cataluña que se pueden encontrar en viveros del resto de Europa. En Barcelona se utiliza como arbolado viario y también en parques y jardines. Es un árbol que atrae polinizadores.","This is a deciduous tree with a round crown. It is native to China. In the autumn, its leaves turn an attractive yellow. It blossoms in July and August, with slightly perfumed creamy-white or yellow flowers. It produces yellowish-green, cylindrical hanging fruit that turn light brown when they ripen in the autumn; they remain on the tree until winter. In addition to the standard species, various cultivars are planted: `Columnare', `Pendulum', with pendulous branches, and `Dot' (or `Dotianum'), with twisted, pendulous branches and curling leaves, one of the few cultivars to have originated in Catalonia, which can be found in nurseries in the rest of Europe. In Barcelona, it is planted as a street tree and also in parks and gardens. It is a tree that attracts pollinators.",arbre.svg,roy_styphnolobium_japonicum_ge.jpg,roy_styphnolobium_japonicum_fu.jpg,roy_styphnolobium_japonicum_fl.jpg,roy_styphnolobium_japonicum_fr.jpg,roy_styphnolobium_japonicum_es.jpg
2729,Styphnolobium japonicum 'Columnare',Acàcia del Japó,Acacia de Japón,Pagoda tree,"Arbre caducifoli, de capçada arrodonida, originari de la Xina. A la tardor les fulles es tornen de color groc vistós. Floreix entre el juliol i l'agost, amb flors lleugerament perfumades i de color blanc crema o groguenc. Els fruits són llegums cilíndrics penjants, de color verd groguenc que vira a marró clar quan maduren a la tardor; romanen a l'arbre fins a l'hivern. A més de l'espècie, es planten les cultivars `Columnare', `Pendulum', de branquillons pènduls, i `Dot' (o `Dotianum'), de branquillons tortuosos i pènduls i fulles recargolades, una de les poques cultivars originades a Catalunya que es poden trobar en vivers de la resta d'Europa. A Barcelona s'utilitza com a arbrat viari i també en parcs i jardins. És un arbre que atrau pol·linitzadors.","Árbol caducifolio, de copa redondeada, originario de China. En otoño las hojas se tornan de color amarillo vistoso. Florece entre julio y agosto, con flores ligeramente perfumadas y de color blanco crema o amarillento. Los frutos son legumbres cilíndricas colgantes, de color verde amarillento que cambia a marrón claro cuando maduran, en otoño; permanecen en el árbol hasta el invierno. Además de la especie, se plantan los cultivares `Columnare', `Pendulum', de ramillas péndulas, y `Dot' (o `Dotianum'), de ramillas tortuosas y péndulas y hojas retorcidas, uno de los pocos cultivares originados en Cataluña que se pueden encontrar en viveros del resto de Europa. En Barcelona se utiliza como arbolado viario y también en parques y jardines. Es un árbol que atrae polinizadores.","This is a deciduous tree with a round crown. It is native to China. In the autumn, its leaves turn an attractive yellow. It blossoms in July and August, with slightly perfumed creamy-white or yellow flowers. It produces yellowish-green, cylindrical hanging fruit that turn light brown when they ripen in the autumn; they remain on the tree until winter. In addition to the standard species, various cultivars are planted: `Columnare', `Pendulum', with pendulous branches, and `Dot' (or `Dotianum'), with twisted, pendulous branches and curling leaves, one of the few cultivars to have originated in Catalonia, which can be found in nurseries in the rest of Europe. In Barcelona, it is planted as a street tree and also in parks and gardens. It is a tree that attracts pollinators.",arbre.svg,,roy_styphnolobium_japonicum_fu.jpg,roy_styphnolobium_japonicum_fl.jpg,roy_styphnolobium_japonicum_fr.jpg,roy_styphnolobium_japonicum_es.jpg
2730,Styphnolobium japonicum 'Dot',Sòfora de Dot,Sófora de Dot,Dot Pagoda tree,"Arbre caducifoli, de capçada arrodonida, originari de la Xina. A la tardor les fulles es tornen de color groc vistós. Floreix entre el juliol i l'agost, amb flors lleugerament perfumades i de color blanc crema o groguenc. Els fruits són llegums cilíndrics penjants, de color verd groguenc que vira a marró clar quan maduren a la tardor; romanen a l'arbre fins a l'hivern. A més de l'espècie, es planten les cultivars `Columnare', `Pendulum', de branquillons pènduls, i `Dot' (o `Dotianum'), de branquillons tortuosos i pènduls i fulles recargolades, una de les poques cultivars originades a Catalunya que es poden trobar en vivers de la resta d'Europa. A Barcelona s'utilitza com a arbrat viari i també en parcs i jardins. És un arbre que atrau pol·linitzadors.","Árbol caducifolio, de copa redondeada, originario de China. En otoño las hojas se tornan de color amarillo vistoso. Florece entre julio y agosto, con flores ligeramente perfumadas y de color blanco crema o amarillento. Los frutos son legumbres cilíndricas colgantes, de color verde amarillento que cambia a marrón claro cuando maduran, en otoño; permanecen en el árbol hasta el invierno. Además de la especie, se plantan los cultivares `Columnare', `Pendulum', de ramillas péndulas, y `Dot' (o `Dotianum'), de ramillas tortuosas y péndulas y hojas retorcidas, uno de los pocos cultivares originados en Cataluña que se pueden encontrar en viveros del resto de Europa. En Barcelona se utiliza como arbolado viario y también en parques y jardines. Es un árbol que atrae polinizadores.","This is a deciduous tree with a round crown. It is native to China. In the autumn, Its leaves turn an attractive yellow. It blossoms in July and August, with slightly perfumed creamy-white or yellow flowers. It produces yellowish-green, cylindrical hanging fruit that turn light brown when they ripen in the autumn; they remain on the tree until winter. In addition to the standard species, various cultivars are planted: `Columnare', `Pendulum', with pendulous branches, and `Dot' (or `Dotianum'), with twisted, pendulous branches and curling leaves, one of the few cultivars to have originated in Catalonia, which can be found in nurseries in the rest of Europe. In Barcelona, it is planted as a street tree and also in parks and gardens. It is a tree that attracts pollinators.",arbre.svg,roy_styphnolobium_japonicum_ge.jpg,roy_styphnolobium_japonicum_fu.jpg,roy_styphnolobium_japonicum_fl.jpg,roy_styphnolobium_japonicum_fr.jpg,roy_styphnolobium_japonicum_es.jpg
